timestamp,type,host
1576593599967,a,r2---sn-q4flrnee.googlevideo.com
1576593599982,a,r2---sn-q4flrn7d.googlevideo.com
1576593599998,a,r5---sn-q4flrn7r.googlevideo.com
1576593600067,a,r2---sn-q4flrnee.googlevideo.com
1576593600086,a,r2---sn-q4flrn7d.googlevideo.com
1576593600148,a,r5---sn-q4flrn7r.googlevideo.com
1576593600161,a,r2---sn-q4flrnee.googlevideo.com
1576593600170,a,r2---sn-q4flrn7d.googlevideo.com
1576593600187,a,r5---sn-q4flrn7r.googlevideo.com
1576593600203,a,r2---sn-q4flrnee.googlevideo.com
1576593600217,a,r2---sn-q4flrn7d.googlevideo.com
1576593600230,a,r5---sn-q4flrn7r.googlevideo.com
1576593600592,b,www.googleadservices.com
1576593600866,a,yt3.ggpht.com
1576593601028,a,suggestqueries.google.com
1576593608455,a,mqtt-mini.facebook.com
1576593609525,a,manifest.googlevideo.com
1576593609537,a,manifest.googlevideo.com
1576593609545,a,manifest.googlevideo.com
1576593611233,a,manifest.googlevideo.com
1576593611302,a,manifest.googlevideo.com
1576593616318,a,manifest.googlevideo.com
1576593630237,a,r5---sn-q4flrney.googlevideo.com
1576593630778,b,googleads.g.doubleclick.net
1576593630796,a,www.youtube.com
1576593630813,a,lh5.googleusercontent.com
1576593631239,a,r5---sn-q4flrney.googlevideo.com
1576593632275,a,r5---sn-q4flrney.googlevideo.com
1576593634293,a,r5---sn-q4flrney.googlevideo.com
1576593634411,a,r5---sn-q4flrney.googlevideo.com
1576593635783,a,www.youtube.com
1576593635809,a,lh5.googleusercontent.com
1576593638821,b,pagead2.googlesyndication.com
1576593638841,b,ade.googlesyndication.com
1576593638880,b,ad.doubleclick.net
1576593639253,a,s.youtube.com
1576593640790,a,www.youtube.com
1576593640813,a,lh5.googleusercontent.com
1576593645004,b,ade.googlesyndication.com
1576593645018,b,pagead2.googlesyndication.com
1576593648992,b,www.googleadservices.com
1576593649076,b,ade.googlesyndication.com
1576593654265,a,r2---sn-q4flrney.googlevideo.com
1576593654321,a,r2---sn-q4flrney.googlevideo.com
1576593654471,a,r2---sn-q4flrney.googlevideo.com
1576593654560,a,r2---sn-q4flrney.googlevideo.com
1576593654637,a,r2---sn-q4flrney.googlevideo.com
1576593663494,a,r2---sn-5ualdn7e.googlevideo.com
1576593664517,a,r2---sn-5ualdn7e.googlevideo.com
1576593665566,a,r2---sn-5ualdn7e.googlevideo.com
1576593667548,a,r2---sn-5ualdn7e.googlevideo.com
1576593669015,a,r2---sn-5ualdn7e.googlevideo.com
1576593682959,b,www.googleadservices.com
1576593702273,b,www.googleadservices.com
1576593707458,a,r4---sn-q4flrnl7.googlevideo.com
1576593707523,a,r4---sn-q4flrnl7.googlevideo.com
1576593707820,a,r4---sn-q4flrnl7.googlevideo.com
1576593707914,a,r4---sn-q4flrnl7.googlevideo.com
1576593707947,a,r4---sn-q4flrnl7.googlevideo.com
1576593753827,a,redirector.googlevideo.com
1576593754878,a,redirector.googlevideo.com
1576593755865,a,redirector.googlevideo.com
1576593755963,a,redirector.googlevideo.com
1576593755985,a,r2---sn-q4fl6n7z.googlevideo.com
1576593755994,a,r2---sn-q4fl6nlr.googlevideo.com
1576593756006,a,r5---sn-q4fl6n7e.googlevideo.com
1576593756015,a,r4---sn-5ualdn76.googlevideo.com
1576593756135,a,r2---sn-q4fl6n7z.googlevideo.com
1576593756145,a,r2---sn-q4fl6nlr.googlevideo.com
1576593756158,a,r5---sn-q4fl6n7e.googlevideo.com
1576593756167,a,r4---sn-5ualdn76.googlevideo.com
1576593756256,a,r2---sn-q4fl6n7z.googlevideo.com
1576593756262,a,r2---sn-q4fl6nlr.googlevideo.com
1576593756358,a,r5---sn-q4fl6n7e.googlevideo.com
1576593756368,a,r4---sn-5ualdn76.googlevideo.com
1576593756384,a,r2---sn-q4fl6n7z.googlevideo.com
1576593756400,a,r2---sn-q4fl6nlr.googlevideo.com
1576593756440,a,r5---sn-q4fl6n7e.googlevideo.com
1576593756447,a,r4---sn-5ualdn76.googlevideo.com
1576593756454,a,r2---sn-q4fl6n7z.googlevideo.com
1576593756463,a,r2---sn-q4fl6nlr.googlevideo.com
1576593756469,a,r5---sn-q4fl6n7e.googlevideo.com
1576593756499,a,r4---sn-5ualdn76.googlevideo.com
1576593778233,a,scontent.xx.fbcdn.net
1576593860950,a,api.leanplum.com
1576593860994,b,graph.facebook.com
1576593861615,b,app.adjust.com
1576593865933,b,e.crashlytics.com
1576593876059,b,graph.facebook.com
1576593900575,b,www.googleadservices.com
1576593942338,b,graph.facebook.com
1576593968550,a,www.google.com
1576593968573,a,www.google.com
1576593968637,a,www.google.com
1576593968656,a,www.google.com
1576593987139,b,e.crashlytics.com
1576594076735,a,redirector.googlevideo.com
1576594077747,a,redirector.googlevideo.com
1576594078035,a,redirector.googlevideo.com
1576594078139,a,redirector.googlevideo.com
1576594081786,a,r2---sn-q4flrn7d.googlevideo.com
1576594081795,a,r2---sn-q4flrnee.googlevideo.com
1576594081803,a,r5---sn-q4flrn7r.googlevideo.com
1576594081882,a,r2---sn-q4flrn7d.googlevideo.com
1576594081910,a,r2---sn-q4flrnee.googlevideo.com
1576594081915,a,r5---sn-q4flrn7r.googlevideo.com
1576594082003,a,r2---sn-q4flrn7d.googlevideo.com
1576594082012,a,r2---sn-q4flrnee.googlevideo.com
1576594082019,a,r5---sn-q4flrn7r.googlevideo.com
1576594082045,a,r2---sn-q4flrn7d.googlevideo.com
1576594082051,a,r2---sn-q4flrnee.googlevideo.com
1576594082058,a,r5---sn-q4flrn7r.googlevideo.com
1576594196199,b,graph.facebook.com
1576594207001,b,www.googleadservices.com
1576594225298,a,youtubei.googleapis.com
1576594232245,a,redirector.googlevideo.com
1576594293157,a,r1---sn-q4fl6n7d.googlevideo.com
1576594307576,a,s.youtube.com
1576594307778,a,www.youtube.com
1576594307806,b,ade.googlesyndication.com
1576594307855,b,pagead2.googlesyndication.com
1576594307893,b,ad.doubleclick.net
1576594315890,b,ade.googlesyndication.com
1576594317937,b,www.googleadservices.com
1576594323903,b,pagead2.googlesyndication.com
1576594323912,b,ade.googlesyndication.com
1576594328880,a,www.gstatic.com
1576594328897,a,www.gstatic.com
1576594328904,a,www.gstatic.com
1576594328910,a,www.gstatic.com
1576594328916,a,www.gstatic.com
1576594330907,b,ade.googlesyndication.com
1576594337906,b,ade.googlesyndication.com
1576594337924,b,www.googleadservices.com
1576594338012,a,i.ytimg.com
1576594343206,a,yt3.ggpht.com
1576594344218,a,lh3.googleusercontent.com
1576594353905,b,www.googleadservices.com
1576594354944,b,graph.facebook.com
1576594355089,b,app.adjust.com
1576594392966,b,e.crashlytics.com
1576594402529,a,r2---sn-q4flrnee.googlevideo.com
1576594402536,a,r2---sn-q4flrn7d.googlevideo.com
1576594402542,a,r5---sn-q4flrn7r.googlevideo.com
1576594402982,b,graph.facebook.com
1576594415007,b,securepubads.g.doubleclick.net
1576594416387,b,pagead2.googlesyndication.com
1576594421791,b,pagead2.googlesyndication.com
1576594423129,a,i1.ytimg.com
1576594423831,a,r1---sn-q4flrne6.googlevideo.com
1576594424179,a,r1---sn-q4f7sn7k.googlevideo.com
1576594433185,a,r2---sn-q4f7sn76.googlevideo.com
1576594435235,a,i2.ytimg.com
1576594436040,a,r1---sn-q4fl6ns7.googlevideo.com
1576594463079,b,graph.facebook.com
1576594478256,a,r2---sn-q4fl6n7z.googlevideo.com
1576594478266,a,r2---sn-q4fl6nlr.googlevideo.com
1576594478273,a,r5---sn-q4fl6n7e.googlevideo.com
1576594487735,a,r5---sn-q4flrner.googlevideo.com
1576594489289,a,r5---sn-q4fl6ney.c.youtube.com
1576594508005,b,e.crashlytics.com
1576594540091,b,www.googleadservices.com
1576594624455,a,www.google.com
1576594624470,a,www.google.com
1576594624479,a,www.google.com
1576594624492,a,www.google.com
1576594624506,a,www.google.com
1576594631098,a,r2---sn-q4flrnez.googlevideo.com
1576594631756,a,r2---sn-q4flrnez.c.youtube.com
1576594662173,a,android.googleapis.com
1576594662804,b,googleads.g.doubleclick.net
1576594701421,a,145.7.57.10.in-addr.arpa
1576594701482,a,124.7.57.10.in-addr.arpa
1576594790132,b,googleads.g.doubleclick.net
1576594798083,b,config.safedk.com
1576594798752,b,e.crashlytics.com
1576594799617,a,api.textnow.me
1576594799773,a,firebaseremoteconfig.googleapis.com
1576594840098,b,www.googleadservices.com
1576594854058,a,redirector.googlevideo.com
1576594858143,b,config.safedk.com
1576594920253,b,e.crashlytics.com
1576594936873,a,youtubei.googleapis.com
1576594961550,a,s.youtube.com
1576594969841,a,geomobileservices-pa.googleapis.com
1576595004366,a,r2---sn-q4flrnee.googlevideo.com
1576595004374,a,r5---sn-q4flrn7r.googlevideo.com
1576595004388,a,r2---sn-q4flrn7d.googlevideo.com
1576595040227,b,e.crashlytics.com
1576595069756,a,r2---sn-q4fl6nss.googlevideo.com
1576595070007,a,i.ytimg.com
1576595070482,a,www.youtube.com
1576595075457,a,yt3.ggpht.com
1576595115205,b,googleads.g.doubleclick.net
1576595117576,a,r2---sn-q4flrne7.googlevideo.com
1576595118338,a,r2---sn-q4fl6nss.c.youtube.com
1576595140229,b,www.googleadservices.com
1576595149175,a,play.googleapis.com
1576595154636,a,r2---sn-q4fl6nlr.googlevideo.com
1576595154657,a,r5---sn-q4fl6n7e.googlevideo.com
1576595154664,a,r2---sn-q4fl6n7z.googlevideo.com
1576595158164,b,config.safedk.com
1576595276717,a,r3---sn-q4flrn7y.googlevideo.com
1576595277154,a,r3---sn-q4fl6nlz.c.youtube.com
1576595327712,b,googleads.g.doubleclick.net
1576595327912,b,app-measurement.com
1576595348424,a,r1---sn-q4flrnek.googlevideo.com
1576595348917,a,r1---sn-q4flrnek.c.youtube.com
1576595349088,a,r6---sn-q4fl6ney.c.youtube.com
1576595405912,a,r2---sn-q4fl6nlz.googlevideo.com
1576595405920,a,r3---sn-q4f7sn7s.googlevideo.com
1576595405928,a,r5---sn-q4flrnle.googlevideo.com
1576595440089,b,www.googleadservices.com
1576595481085,a,redirector.googlevideo.com
1576595481217,a,r2---sn-q4flrney.googlevideo.com
1576595481223,a,r5---sn-q4fl6nlr.googlevideo.com
1576595510220,b,graph.facebook.com
1576595510288,a,api.leanplum.com
1576595510581,a,suggestqueries.google.com
1576595564503,b,e.crashlytics.com
1576595710383,a,www.googleapis.com
1576595711454,a,mqtt-mini.facebook.com
1576595712446,a,www.google.com
1576595712951,a,mobiledataplan-pa.googleapis.com
1576595713375,a,www.gstatic.com
1576595715099,a,www.google.com
1576595715111,a,www.gstatic.com
1576595715118,a,www.google.com
1576595715382,a,www.googleapis.com
1576595715398,a,www.gstatic.com
1576595716421,a,mqtt-mini.facebook.com
1576595716487,a,www.google.com
1576595717428,a,www.gstatic.com
1576595717938,a,mobiledataplan-pa.googleapis.com
1576595718515,a,www.google.com
1576595719457,a,www.gstatic.com
1576595720061,a,youtubei.googleapis.com
1576595720074,a,mtalk.google.com
1576595720093,a,www.youtube.com
1576595720279,a,s.youtube.com
1576595720368,a,www.googleapis.com
1576595721429,a,mqtt-mini.facebook.com
1576595722986,a,mobiledataplan-pa.googleapis.com
1576595723526,a,www.google.com
1576595724290,a,redirector.googlevideo.com
1576595724447,a,www.gstatic.com
1576595724579,a,youtubei.googleapis.com
1576595724735,a,mtalk.google.com
1576595725088,a,www.youtube.com
1576595725281,a,s.youtube.com
1576595725298,b,app-measurement.com
1576595725318,a,redirector.googlevideo.com
1576595725384,a,www.googleapis.com
1576595726354,a,redirector.googlevideo.com
1576595726504,a,mqtt-mini.facebook.com
1576595727945,a,mobiledataplan-pa.googleapis.com
1576595728387,a,redirector.googlevideo.com
1576595728525,a,www.google.com
1576595729485,a,www.gstatic.com
1576595729575,a,youtubei.googleapis.com
1576595729725,a,mtalk.google.com
1576595730085,a,www.youtube.com
1576595730287,a,s.youtube.com
1576595730398,a,www.googleapis.com
1576595730438,a,redirector.googlevideo.com
1576595731436,a,mqtt-mini.facebook.com
1576595732960,a,mobiledataplan-pa.googleapis.com
1576595732977,a,mobiledataplan-pa.googleapis.com
1576595733532,a,www.google.com
1576595733554,a,www.google.com
1576595733939,a,mobilenetworkscoring-pa.googleapis.com
1576595734461,a,www.gstatic.com
1576595734477,a,www.gstatic.com
1576595734577,a,youtubei.googleapis.com
1576595734584,a,youtubei.googleapis.com
1576595734718,a,mtalk.google.com
1576595735088,a,www.youtube.com
1576595735279,a,s.youtube.com
1576595735363,b,app-measurement.com
1576595735392,a,www.googleapis.com
1576595735448,a,redirector.googlevideo.com
1576595736294,b,googleads.g.doubleclick.net
1576595736440,a,mqtt-mini.facebook.com
1576595737949,a,mobiledataplan-pa.googleapis.com
1576595737954,a,mobiledataplan-pa.googleapis.com
1576595738541,a,www.google.com
1576595738553,a,www.google.com
1576595738915,a,mobilenetworkscoring-pa.googleapis.com
1576595739463,a,www.gstatic.com
1576595739474,a,www.gstatic.com
1576595739586,a,youtubei.googleapis.com
1576595739646,a,youtubei.googleapis.com
1576595739750,a,mtalk.google.com
1576595740115,a,www.youtube.com
1576595740143,a,www.youtube.com
1576595740175,a,www.youtube.com
1576595740300,a,s.youtube.com
1576595740325,a,s.youtube.com
1576595740351,a,s.youtube.com
1576595740405,a,www.googleapis.com
1576595740452,a,redirector.googlevideo.com
1576595741447,a,mqtt-mini.facebook.com
1576595742986,a,mobiledataplan-pa.googleapis.com
1576595742996,a,mobiledataplan-pa.googleapis.com
1576595743551,a,www.google.com
1576595743557,a,www.google.com
1576595743935,a,mobilenetworkscoring-pa.googleapis.com
1576595744459,a,www.gstatic.com
1576595744469,a,www.gstatic.com
1576595744582,a,youtubei.googleapis.com
1576595744588,a,youtubei.googleapis.com
1576595744729,a,mtalk.google.com
1576595745098,a,www.youtube.com
1576595745129,a,www.youtube.com
1576595745135,a,www.youtube.com
1576595745285,a,s.youtube.com
1576595745291,a,s.youtube.com
1576595745296,a,s.youtube.com
1576595745395,a,www.googleapis.com
1576595745425,b,app-measurement.com
1576595745461,a,redirector.googlevideo.com
1576595746445,a,mqtt-mini.facebook.com
1576595747968,a,mobiledataplan-pa.googleapis.com
1576595747978,a,mobiledataplan-pa.googleapis.com
1576595748556,a,www.google.com
1576595748561,a,www.google.com
1576595748920,a,mobilenetworkscoring-pa.googleapis.com
1576595749461,a,www.gstatic.com
1576595749467,a,www.gstatic.com
1576595749586,a,youtubei.googleapis.com
1576595749592,a,youtubei.googleapis.com
1576595749742,a,mtalk.google.com
1576595750107,a,www.youtube.com
1576595750118,a,www.youtube.com
1576595750128,a,www.youtube.com
1576595750325,a,s.youtube.com
1576595750330,a,s.youtube.com
1576595750336,a,s.youtube.com
1576595750448,a,redirector.googlevideo.com
1576595750457,a,redirector.googlevideo.com
1576595750464,a,redirector.googlevideo.com
1576595752979,a,mobiledataplan-pa.googleapis.com
1576595752986,a,mobiledataplan-pa.googleapis.com
1576595752993,a,mobiledataplan-pa.googleapis.com
1576595753576,a,www.google.com
1576595753592,a,www.google.com
1576595754289,a,mobilenetworkscoring-pa.googleapis.com
1576595754474,a,www.gstatic.com
1576595754481,a,www.gstatic.com
1576595754588,a,youtubei.googleapis.com
1576595754593,a,youtubei.googleapis.com
1576595754739,a,mtalk.google.com
1576595755101,a,www.youtube.com
1576595755110,a,www.youtube.com
1576595755118,a,www.youtube.com
1576595755293,a,s.youtube.com
1576595755320,a,s.youtube.com
1576595755341,a,s.youtube.com
1576595755451,a,redirector.googlevideo.com
1576595755461,a,redirector.googlevideo.com
1576595755474,a,redirector.googlevideo.com
1576595757990,a,mobiledataplan-pa.googleapis.com
1576595757999,a,mobiledataplan-pa.googleapis.com
1576595758007,a,mobiledataplan-pa.googleapis.com
1576595758551,a,www.google.com
1576595758562,a,www.google.com
1576595758934,a,mobilenetworkscoring-pa.googleapis.com
1576595759481,a,www.gstatic.com
1576595759501,a,www.gstatic.com
1576595759602,a,youtubei.googleapis.com
1576595759611,a,youtubei.googleapis.com
1576595759766,a,alt1-mtalk.google.com
1576595760108,a,www.youtube.com
1576595760119,a,www.youtube.com
1576595760174,a,graph.facebook.com
1576595760305,a,s.youtube.com
1576595760315,a,s.youtube.com
1576595760460,a,redirector.googlevideo.com
1576595760471,a,redirector.googlevideo.com
1576595760499,a,redirector.googlevideo.com
1576595762976,a,mobiledataplan-pa.googleapis.com
1576595762983,a,mobiledataplan-pa.googleapis.com
1576595762989,a,mobiledataplan-pa.googleapis.com
1576595763550,a,www.google.com
1576595763558,a,www.google.com
1576595763938,a,mobilenetworkscoring-pa.googleapis.com
1576595764479,a,www.gstatic.com
1576595764487,a,www.gstatic.com
1576595764604,a,youtubei.googleapis.com
1576595764614,a,youtubei.googleapis.com
1576595764798,a,alt1-mtalk.google.com
1576595765119,a,www.youtube.com
1576595765127,a,www.youtube.com
1576595765175,a,graph.facebook.com
1576595765304,a,s.youtube.com
1576595765312,a,s.youtube.com
1576595765464,a,redirector.googlevideo.com
1576595765474,a,redirector.googlevideo.com
1576595765482,a,redirector.googlevideo.com
1576595767988,a,mobiledataplan-pa.googleapis.com
1576595767998,a,mobiledataplan-pa.googleapis.com
1576595768034,a,mobiledataplan-pa.googleapis.com
1576595768555,a,www.google.com
1576595768561,a,www.google.com
1576595768944,a,mobilenetworkscoring-pa.googleapis.com
1576595769483,a,www.gstatic.com
1576595769491,a,www.gstatic.com
1576595769612,a,youtubei.googleapis.com
1576595769624,a,youtubei.googleapis.com
1576595769776,a,alt1-mtalk.google.com
1576595770124,a,www.youtube.com
1576595770134,a,www.youtube.com
1576595770198,a,graph.facebook.com
1576595770312,a,s.youtube.com
1576595770321,a,s.youtube.com
1576595770471,a,redirector.googlevideo.com
1576595770480,a,redirector.googlevideo.com
1576595772994,a,mobiledataplan-pa.googleapis.com
1576595773002,a,mobiledataplan-pa.googleapis.com
1576595773566,a,www.google.com
1576595773940,a,mobilenetworkscoring-pa.googleapis.com
1576595774494,a,www.gstatic.com
1576595774617,a,youtubei.googleapis.com
1576595774815,a,alt1-mtalk.google.com
1576595775125,a,www.youtube.com
1576595775134,a,www.youtube.com
1576595775183,a,graph.facebook.com
1576595775314,a,s.youtube.com
1576595775323,a,s.youtube.com
1576595775476,a,redirector.googlevideo.com
1576595775488,a,redirector.googlevideo.com
1576595777998,a,mobiledataplan-pa.googleapis.com
1576595778010,a,mobiledataplan-pa.googleapis.com
1576595778571,a,www.google.com
1576595778988,a,mobilenetworkscoring-pa.googleapis.com
1576595779495,a,www.gstatic.com
1576595779619,a,youtubei.googleapis.com
1576595779785,a,alt1-mtalk.google.com
1576595779894,a,youtubei.googleapis.com
1576595780199,a,graph.facebook.com
1576595780474,a,redirector.googlevideo.com
1576595780484,a,redirector.googlevideo.com
1576595783002,a,mobiledataplan-pa.googleapis.com
1576595783014,a,mobiledataplan-pa.googleapis.com
1576595783567,a,www.google.com
1576595783989,a,mobilenetworkscoring-pa.googleapis.com
1576595784500,a,www.gstatic.com
1576595784623,a,youtubei.googleapis.com
1576595784791,a,alt1-mtalk.google.com
1576595784899,a,youtubei.googleapis.com
1576595785200,a,graph.facebook.com
1576595785486,a,redirector.googlevideo.com
1576595785502,a,redirector.googlevideo.com
1576595788007,a,mobiledataplan-pa.googleapis.com
1576595788017,a,mobiledataplan-pa.googleapis.com
1576595788586,a,www.google.com
1576595789338,a,mobilenetworkscoring-pa.googleapis.com
1576595789501,a,www.gstatic.com
1576595789631,a,youtubei.googleapis.com
1576595789793,a,alt1-mtalk.google.com
1576595789904,a,youtubei.googleapis.com
1576595790201,a,graph.facebook.com
1576595805083,b,e.crashlytics.com
1576595809616,a,www.google.com
1576595809665,a,www.google.com
1576595809696,a,www.google.com
1576595809705,a,www.google.com
1576595809762,a,www.google.com
1576595810072,a,mobiledataplan-pa.googleapis.com
1576595813281,a,mtalk.google.com
1576595813775,a,mobilenetworkscoring-pa.googleapis.com
1576595815062,b,app-measurement.com
1576595816841,a,youtubei.googleapis.com
1576595818137,a,redirector.googlevideo.com
1576595818625,a,redirector.googlevideo.com
1576595818784,a,redirector.googlevideo.com
1576595818870,a,redirector.googlevideo.com
1576595818884,a,r5---sn-q4flrnle.googlevideo.com
1576595818917,a,redirector.googlevideo.com
1576595818930,a,r3---sn-q4flrnee.googlevideo.com
1576595818938,a,r5---sn-q4flrnle.googlevideo.com
1576595818951,a,r2---sn-q4fl6nlz.googlevideo.com
1576595819019,a,r5---sn-q4flrnle.googlevideo.com
1576595819027,a,r2---sn-q4fl6nlz.googlevideo.com
1576595819034,a,r3---sn-q4flrnee.googlevideo.com
1576595819062,a,r5---sn-q4flrnle.googlevideo.com
1576595819069,a,r2---sn-q4fl6nlz.googlevideo.com
1576595819082,a,r3---sn-q4flrnee.googlevideo.com
1576595819095,a,r5---sn-q4flrnle.googlevideo.com
1576595819118,a,r2---sn-q4fl6nlz.googlevideo.com
1576595819125,a,r3---sn-q4flrnee.googlevideo.com
1576595819132,a,r2---sn-q4fl6nlz.googlevideo.com
1576595819201,a,r3---sn-q4flrnee.googlevideo.com
1576595825118,b,app-measurement.com
1576595825517,b,sessions.bugsnag.com
1576595826288,a,www.youtube.com
1576595826382,a,s.youtube.com
1576595835169,b,app-measurement.com
1576595838449,b,ssl.google-analytics.com
1576595846840,b,app-measurement.com
1576595860646,a,api.samsungcloud.com
1576595863472,a,vas.samsungapps.com
1576595863692,a,us1rgn.file.samsungcloud.com
1576595866966,b,app-measurement.com
1576595885515,b,app.adjust.com
1576595885553,a,graph.facebook.com
1576595885655,a,api.leanplum.com
1576595886346,b,app-measurement.com
1576595890580,b,e.crashlytics.com
1576595896393,b,app-measurement.com
1576595915091,b,www.googleadservices.com
1576595958563,b,ssl.google-analytics.com
1576595978855,a,www.googleapis.com
1576596291623,b,ssl.google-analytics.com
1576596298066,a,mtalk.google.com
1576596300370,a,api.samsungcloud.com
1576596303066,a,mtalk.google.com
1576596314360,a,api.samsungcloud.com
1576596317074,a,mtalk.google.com
1576596332255,a,api.samsungcloud.com
1576596344958,a,mtalk.google.com
1576596347269,a,api.samsungcloud.com
1576596349990,a,mtalk.google.com
1576596352274,a,api.samsungcloud.com
1576596361940,a,mtalk.google.com
1576596395144,a,api.samsungcloud.com
1576596609297,b,ssl.google-analytics.com
1576596611118,a,api.samsungcloud.com
1576596613712,a,android.googleapis.com
1576596614273,a,mqtt-mini.facebook.com
1576596616119,a,api.samsungcloud.com
1576596618713,a,android.googleapis.com
1576596619290,a,mqtt-mini.facebook.com
1576596621135,a,api.samsungcloud.com
1576596623717,a,android.googleapis.com
1576596624279,a,mqtt-mini.facebook.com
1576596626128,a,api.samsungcloud.com
1576596628718,a,android.googleapis.com
1576596629287,a,mqtt-mini.facebook.com
1576596631128,a,api.samsungcloud.com
1576596633015,a,android.googleapis.com
1576596633725,a,android.googleapis.com
1576596634291,a,mqtt-mini.facebook.com
1576596635946,b,googleads.g.doubleclick.net
1576596636124,a,mobilenetworkscoring-pa.googleapis.com
1576596636135,a,api.samsungcloud.com
1576596638019,a,android.googleapis.com
1576596638729,a,android.googleapis.com
1576596639296,a,mqtt-mini.facebook.com
1576596641113,a,mobilenetworkscoring-pa.googleapis.com
1576596641140,a,api.samsungcloud.com
1576596643024,a,android.googleapis.com
1576596643735,a,android.googleapis.com
1576596644302,a,mqtt-mini.facebook.com
1576596644509,a,alt8-mtalk.google.com
1576596646157,a,mobilenetworkscoring-pa.googleapis.com
1576596648033,a,android.googleapis.com
1576596649522,a,alt8-mtalk.google.com
1576596651124,a,mobilenetworkscoring-pa.googleapis.com
1576596653035,a,android.googleapis.com
1576596654516,a,alt8-mtalk.google.com
1576596656130,a,mobilenetworkscoring-pa.googleapis.com
1576596656463,a,api.samsungcloud.com
1576596658042,a,android.googleapis.com
1576596659523,a,alt8-mtalk.google.com
1576596661137,a,mobilenetworkscoring-pa.googleapis.com
1576596661768,a,api.samsungcloud.com
1576596663047,a,android.googleapis.com
1576596664522,a,alt8-mtalk.google.com
1576596666140,a,mobilenetworkscoring-pa.googleapis.com
1576596666472,a,api.samsungcloud.com
1576596669532,a,alt8-mtalk.google.com
1576596671145,a,mobilenetworkscoring-pa.googleapis.com
1576596671473,a,api.samsungcloud.com
1576596671855,a,api.rb.sbixby.com
1576596674539,a,alt8-mtalk.google.com
1576596683201,a,api.samsungcloud.com
1576596683591,a,api.rb.sbixby.com
1576596688210,a,api.samsungcloud.com
1576596688587,a,api.rb.sbixby.com
1576596693215,a,api.samsungcloud.com
1576596693594,a,api.rb.sbixby.com
1576596695037,a,mtalk.google.com
1576596698219,a,api.samsungcloud.com
1576596698601,a,api.rb.sbixby.com
1576596700043,a,mtalk.google.com
1576596703663,a,api.rb.sbixby.com
1576596707258,a,mtalk.google.com
1576596714124,a,api.rb.sbixby.com
1576596735024,a,mtalk.google.com
1576596738588,a,api.rb.sbixby.com
1576596740029,a,mtalk.google.com
1576596750680,a,mtalk.google.com
1576596755691,a,mtalk.google.com
1576596760695,a,mtalk.google.com
1576596768488,a,www.google.com
1576596775054,a,alt8-mtalk.google.com
1576596775431,a,www.google.com
1576596775518,b,ssl.google-analytics.com
1576596776464,a,www.google.com
1576596778462,a,www.google.com
1576596924230,b,ssl.google-analytics.com
1576597278444,b,ssl.google-analytics.com
1576597279529,a,mqtt-mini.facebook.com
1576597283049,a,mtalk.google.com
1576597405314,a,android.googleapis.com
1576597406104,a,mobilenetworkscoring-pa.googleapis.com
1576597409927,a,www.google.com
1576597410681,a,www.google.com
1576597410746,a,www.google.com
1576597410888,a,www.google.com
1576597410911,a,www.google.com
1576597412748,a,alt1-mtalk.google.com
1576597413236,a,mobiledataplan-pa.googleapis.com
1576597414916,b,app-measurement.com
1576597416700,a,api.samsungcloud.com
1576597424980,b,app-measurement.com
1576597444088,a,alt8-mtalk.google.com
1576597444291,b,app-measurement.com
1576597444590,a,scontent.xx.fbcdn.net
1576597480851,a,www.google.com
1576597480974,a,www.google.com
1576597481021,a,www.google.com
1576597481095,a,www.google.com
1576597504865,a,alt3-mtalk.google.com
1576597507821,b,ssl.google-analytics.com
1576597521906,a,velb-pue1gld-312177699.eu-west-1.elb.amazonaws.com
1576597525517,a,safebrowsing.googleapis.com
1576597539826,b,sessions.bugsnag.com
1576597563316,a,www.google.com
1576597563404,a,www.google.com
1576597563495,a,www.google.com
1576597563726,a,www.google.com
1576597566180,b,app-measurement.com
1576597570619,a,www.gstatic.com
1576597570770,a,www.gstatic.com
1576597570973,a,www.gstatic.com
1576597571075,a,www.gstatic.com
1576597571285,a,www.gstatic.com
1576597576225,b,app-measurement.com
1576597627874,b,ssl.google-analytics.com
1576597630941,a,www.googleapis.com
1576597630957,b,googleads.g.doubleclick.net
1576597648132,b,app-measurement.com
1576597648225,a,ssl.gstatic.com
1576597648325,b,id.google.com
1576597650198,a,cdn.ampproject.org
1576597650599,b,adservice.google.com
1576597651784,b,www.googleadservices.com
1576597671996,b,app-measurement.com
1576597675714,b,www.googleadservices.com
1576597711266,b,id.google.com
1576597711738,b,app-measurement.com
1576597712753,b,adservice.google.com
1576597714593,b,www.googleadservices.com
1576597721779,b,app-measurement.com
1576597747941,b,ssl.google-analytics.com
1576597841388,b,id.google.com
1576597841628,b,app-measurement.com
1576597842896,b,adservice.google.com
1576597844640,b,www.googleadservices.com
1576597868017,b,ssl.google-analytics.com
1576597868479,b,app-measurement.com
1576597871181,b,id.google.com
1576597872644,b,adservice.google.com
1576597874454,b,www.googleadservices.com
1576597878548,b,app-measurement.com
1576597888593,b,app-measurement.com
1576597891821,b,id.google.com
1576597892700,a,encrypted-tbn0.gstatic.com
1576597893710,b,adservice.google.com
1576597894889,b,www.googleadservices.com
1576597898649,b,app-measurement.com
1576597908697,b,app-measurement.com
1576597911836,b,id.google.com
1576597913126,b,adservice.google.com
